Follower	Followee	Weight
6415	2817	1.0
6415	2936	1.0
7773	4119	1.0
841	790	1.0
841	5459	1.0
842	2747	1.0
842	4645	1.0
842	3008	1.0
842	3426	1.0
5655	1815	1.0
5655	7015	1.0
5655	8324	1.0
9397	4786	1.0
9397	7248	1.0
9397	2969	1.0
9398	5646	1.0
7183	2360	1.0
2161	2510	1.0
3845	2515	1.0
7184	1702	1.0
3846	10363	1.0
3846	2463	1.0
3846	7499	1.0
3846	9659	1.0
3846	9707	1.0
7185	7127	1.0
7185	4562	1.0
5582	5727	1.0
9399	332	1.0
9399	4211	1.0
9399	1132	1.0
10544	6668	1.0
8460	3449	1.0
8460	448	1.0
8460	2431	1.0
8460	1492	1.0
4332	7825	1.0
5658	5660	1.0
5659	5756	1.0
845	4229	1.0
845	2742	1.0
845	7323	1.0
845	7130	1.0
845	603	1.0
3847	7920	1.0
3847	2840	1.0
9737	2719	1.0
329	3447	1.0
329	90	1.0
329	7070	1.0
329	8763	1.0
10420	10422	1.0
7468	8149	1.0
3848	3259	1.0
3848	4201	1.0
3848	3681	1.0
3848	6150	1.0
3848	3533	1.0
3848	1460	1.0
3848	1297	1.0
10205	9763	1.0
847	3258	1.0
847	3778	1.0
847	4718	1.0
3849	6028	1.0
10096	10201	1.0
3850	7867	1.0
3850	1204	1.0
8463	10260	1.0
8463	8659	1.0
8463	7012	1.0
5154	5727	1.0
848	3236	1.0
8968	3400	1.0
8968	7720	1.0
8464	4575	1.0
8464	6496	1.0
8464	4533	1.0
8464	2487	1.0
8464	2356	1.0
7187	9685	1.0
849	2733	1.0
850	5567	1.0
5378	5294	1.0
9902	470	1.0
9902	6685	1.0
9902	3708	1.0
2513	9030	1.0
3852	8787	1.0
7188	4533	1.0
7189	783	1.0
2784	1947	1.0
2784	5559	1.0
7190	8413	1.0
9400	5681	1.0
9400	881	1.0
9401	1050	1.0
576	4526	1.0
576	8500	1.0
576	1297	1.0
7191	3458	1.0
7191	1621	1.0
8465	4098	1.0
5871	6402	1.0
3853	2826	1.0
3853	5155	1.0
3853	3781	1.0
3235	10148	1.0
3235	3476	1.0
3854	2356	1.0
3854	9002	1.0
3854	4533	1.0
853	5973	1.0
853	6360	1.0
853	7218	1.0
853	4533	1.0
7192	9551	1.0
7192	5168	1.0
854	8846	1.0
854	3438	1.0
10466	10469	1.0
10466	10468	1.0
10466	9738	1.0
10466	10467	1.0
2785	4201	1.0
2785	8806	1.0
2785	5727	1.0
2785	2460	1.0
2785	4895	1.0
5163	8655	1.0
5163	5542	1.0
5163	738	1.0
5662	538	1.0
5662	9196	1.0
5662	7735	1.0
5662	5727	1.0
5662	4461	1.0
5662	4946	1.0
5662	5132	1.0
5662	10206	1.0
5662	582	1.0
5662	7956	1.0
5662	6518	1.0
5662	4533	1.0
5662	3334	1.0
5662	5037	1.0
5662	7327	1.0
5662	2986	1.0
5662	7601	1.0
5662	2649	1.0
5662	1214	1.0
5662	3665	1.0
5662	4306	1.0
5662	2356	1.0
5662	8005	1.0
5662	7428	1.0
5662	8114	1.0
5662	4353	1.0
5662	4401	1.0
5662	960	1.0
7194	7237	1.0
855	3473	1.0
855	4665	1.0
855	3835	1.0
4164	1347	1.0
4164	3351	1.0
9168	3468	1.0
856	1500	1.0
856	6816	1.0
3855	9692	1.0
3855	5164	1.0
3855	8474	1.0
3855	2238	1.0
3855	2617	1.0
5379	6663	1.0
8468	7658	1.0
3857	1187	1.0
857	7938	1.0
857	3946	1.0
2731	4390	1.0
7195	5306	1.0
3814	1282	1.0
7196	4137	1.0
3960	5048	1.0
3860	7210	1.0
8083	3049	1.0
9402	8384	1.0
9403	4086	1.0
8470	2612	1.0
8470	6051	1.0
5664	9008	1.0
7197	5514	1.0
7197	8474	1.0
7197	5193	1.0
10131	738	1.0
556	9620	1.0
556	1197	1.0
556	5294	1.0
556	1156	1.0
556	5972	1.0
8472	3758	1.0
8472	6378	1.0
4801	6698	1.0
7161	4136	1.0
3863	3743	1.0
3863	3177	1.0
8473	7733	1.0
3	570	1.0
5665	7529	1.0
3191	2259	1.0
5666	5691	1.0
7200	2039	1.0
7201	5727	1.0
7201	2907	1.0
7201	3592	1.0
7201	570	1.0
8474	7384	1.0
8474	1374	1.0
8474	2847	1.0
8474	9702	1.0
8474	5248	1.0
8474	734	1.0
8474	3896	1.0
8474	3701	1.0
8474	6308	1.0
8474	5377	1.0
8474	5629	1.0
8474	3855	1.0
8474	8122	1.0
8474	5290	1.0
8474	2137	1.0
8474	3277	1.0
8474	7866	1.0
8474	9302	1.0
8474	7197	1.0
8474	5081	1.0
8474	4095	1.0
8474	6111	1.0
8474	2410	1.0
8474	3748	1.0
8474	2151	1.0
8474	2328	1.0
8474	9707	1.0
8474	4589	1.0
8474	6602	1.0
8474	1231	1.0
5667	10177	1.0
5667	8790	1.0
5667	7596	1.0
5667	6423	1.0
5667	4952	1.0
5667	4533	1.0
5667	3898	1.0
5667	9530	1.0
5667	5128	1.0
5667	2707	1.0
5667	9296	1.0
5667	2585	1.0
5667	6497	1.0
3865	758	1.0
5668	2208	1.0
5668	6545	1.0
8475	9606	1.0
5669	5529	1.0
5669	3644	1.0
5669	2224	1.0
5669	4227	1.0
5669	3054	1.0
10030	4946	1.0
10030	10064	1.0
10030	952	1.0
10030	5602	1.0
10030	8036	1.0
10030	5876	1.0
3867	8742	1.0
7202	2072	1.0
7203	7178	1.0
7203	1076	1.0
8112	4229	1.0
8112	6378	1.0
8112	5587	1.0
9512	5727	1.0
206	2039	1.0
9405	2051	1.0
9405	5938	1.0
8980	6571	1.0
9406	10314	1.0
9406	7215	1.0
5672	2183	1.0
5672	5297	1.0
5672	7063	1.0
5672	2940	1.0
5672	2465	1.0
10467	9738	1.0
10467	330	1.0
10467	10469	1.0
10467	10466	1.0
10467	10468	1.0
3870	7366	1.0
3871	4533	1.0
8477	1579	1.0
8477	5902	1.0
6004	6816	1.0
3872	5689	1.0
3872	6133	1.0
3872	5122	1.0
3872	9700	1.0
7206	1156	1.0
10188	2268	1.0
10188	5727	1.0
7207	3936	1.0
7207	738	1.0
7207	9100	1.0
1939	2780	1.0
1939	8887	1.0
1939	3086	1.0
1939	9159	1.0
1939	3158	1.0
1142	4000	1.0
10109	10345	1.0
5873	6648	1.0
5873	9312	1.0
494	7568	1.0
494	506	1.0
494	480	1.0
494	324	1.0
494	493	1.0
494	497	1.0
7208	7014	1.0
7208	8401	1.0
7209	5912	1.0
7209	4378	1.0
9495	2973	1.0
9495	2438	1.0
5675	5116	1.0
863	1808	1.0
3877	2389	1.0
8480	6135	1.0
246	243	1.0
3879	1882	1.0
3879	3129	1.0
3879	1946	1.0
3879	6556	1.0
3879	5947	1.0
247	243	1.0
247	246	1.0
248	243	1.0
248	246	1.0
7404	9021	1.0
7404	7723	1.0
5677	6149	1.0
7210	3860	1.0
7210	1247	1.0
7210	4867	1.0
7210	1698	1.0
8481	7441	1.0
8481	5912	1.0
8481	5736	1.0
250	243	1.0
250	246	1.0
250	256	1.0
10468	10466	1.0
10468	10467	1.0
10468	10223	1.0
10468	10469	1.0
10468	9738	1.0
864	8438	1.0
864	7919	1.0
7212	3185	1.0
14	26	1.0
3881	926	1.0
3881	5629	1.0
3882	2929	1.0
4110	2081	1.0
10229	10310	1.0
253	243	1.0
253	254	1.0
253	256	1.0
253	244	1.0
15	26	1.0
5679	1005	1.0
16	26	1.0
865	683	1.0
8482	8009	1.0
254	243	1.0
254	256	1.0
254	244	1.0
6800	825	1.0
7214	8152	1.0
7214	1915	1.0
1771	2273	1.0
866	6050	1.0
3883	5933	1.0
256	254	1.0
256	244	1.0
8086	2224	1.0
3884	5403	1.0
257	254	1.0
257	244	1.0
7215	9406	1.0
8539	4533	1.0
867	1793	1.0
5681	9400	1.0
5681	5374	1.0
258	254	1.0
258	244	1.0
868	7116	1.0
868	1185	1.0
3885	6738	1.0
3885	4641	1.0
3885	5093	1.0
3885	9659	1.0
3885	5415	1.0
3885	9870	1.0
3885	6588	1.0
3886	1130	1.0
9408	10206	1.0
5682	5856	1.0
5682	3333	1.0
5682	5689	1.0
5682	7445	1.0
5682	8784	1.0
5682	8854	1.0
5682	6018	1.0
5682	5756	1.0
5682	1187	1.0
4311	8849	1.0
4311	4211	1.0
7218	3817	1.0
7218	1706	1.0
7218	3206	1.0
869	4946	1.0
869	2259	1.0
869	3527	1.0
869	1878	1.0
869	2775	1.0
7219	1998	1.0
7219	9963	1.0
7219	690	1.0
17	26	1.0
3887	2627	1.0
3887	1722	1.0
18	26	1.0
7221	9680	1.0
7221	8010	1.0
538	4409	1.0
538	2507	1.0
538	6523	1.0
538	5727	1.0
538	3863	1.0
538	3122	1.0
538	1779	1.0
538	9829	1.0
538	9142	1.0
538	5662	1.0
538	3326	1.0
10402	4867	1.0
8483	7738	1.0
8483	7918	1.0
8483	8255	1.0
3889	3031	1.0
3889	5089	1.0
3889	4820	1.0
9035	273	1.0
7224	9109	1.0
2312	1848	1.0
2312	7740	1.0
10017	4533	1.0
8486	3841	1.0
8486	7425	1.0
8486	6787	1.0
7226	6864	1.0
7226	8128	1.0
7226	6892	1.0
5685	7676	1.0
10110	9839	1.0
5133	1580	1.0
5133	4229	1.0
5686	1029	1.0
5686	616	1.0
5686	4684	1.0
9411	738	1.0
9411	5727	1.0
9411	4533	1.0
9411	3261	1.0
5687	3781	1.0
872	4272	1.0
872	6571	1.0
7229	7712	1.0
7229	6011	1.0
5688	9238	1.0
873	7794	1.0
873	5377	1.0
874	6720	1.0
8487	9479	1.0
10343	738	1.0
10343	6571	1.0
6900	8956	1.0
10349	5695	1.0
10349	907	1.0
10349	2243	1.0
875	5995	1.0
875	9259	1.0
875	5423	1.0
875	3341	1.0
8489	8258	1.0
7232	4946	1.0
7232	8767	1.0
9755	8672	1.0
9755	6611	1.0
9755	3985	1.0
3893	1325	1.0
3893	2582	1.0
3893	9517	1.0
3893	688	1.0
3893	4443	1.0
9738	306	1.0
9738	10223	1.0
9738	10457	1.0
9738	10467	1.0
9738	10310	1.0
9738	222	1.0
9738	10384	1.0
9738	10273	1.0
9738	10235	1.0
9738	10468	1.0
9738	10311	1.0
9738	10469	1.0
9738	10466	1.0
9738	10202	1.0
876	1066	1.0
6698	8079	1.0
6698	4801	1.0
6698	4246	1.0
6698	9628	1.0
6698	3804	1.0
6698	6249	1.0
9413	7723	1.0
5690	3717	1.0
3895	1985	1.0
8260	6141	1.0
8260	591	1.0
5691	6496	1.0
5691	7428	1.0
5691	4913	1.0
5691	4533	1.0
5691	7956	1.0
5691	9729	1.0
5691	1571	1.0
5691	2356	1.0
5691	4595	1.0
5691	3313	1.0
877	7648	1.0
3896	3944	1.0
3896	9347	1.0
3896	8474	1.0
203	4516	1.0
878	9433	1.0
878	2330	1.0
878	6401	1.0
878	2735	1.0
10472	9253	1.0
10472	8119	1.0
879	7392	1.0
879	4163	1.0
879	7956	1.0
5693	9511	1.0
5693	5635	1.0
5693	6401	1.0
5693	3621	1.0
5693	3160	1.0
8490	1285	1.0
8490	9763	1.0
8490	3634	1.0
1397	8717	1.0
10351	1155	1.0
10351	9058	1.0
7236	3905	1.0
7236	8130	1.0
3900	1145	1.0
3900	1605	1.0
5629	3881	1.0
5629	8474	1.0
8491	2291	1.0
8491	2735	1.0
8491	9163	1.0
8491	7471	1.0
8491	9416	1.0
8491	9379	1.0
8491	4842	1.0
8491	7611	1.0
8492	2826	1.0
8492	1579	1.0
8492	9500	1.0
8492	6378	1.0
8492	6384	1.0
8492	1930	1.0
8492	9685	1.0
8492	3760	1.0
1941	4558	1.0
880	1807	1.0
880	6136	1.0
881	5207	1.0
881	4301	1.0
3903	2007	1.0
8283	6877	1.0
5696	1872	1.0
7610	6600	1.0
3904	734	1.0
3904	6571	1.0
5697	7403	1.0
5697	470	1.0
5697	3550	1.0
5697	9227	1.0
5697	7442	1.0
2314	3459	1.0
2314	2633	1.0
2314	8862	1.0
1192	4085	1.0
8446	3986	1.0
10167	9947	1.0
3906	5727	1.0
3906	1919	1.0
3906	738	1.0
1690	7415	1.0
1690	7371	1.0
7239	6248	1.0
7240	9395	1.0
5702	5083	1.0
1942	7574	1.0
885	10371	1.0
885	8536	1.0
886	896	1.0
6427	1723	1.0
6427	3408	1.0
557	7204	1.0
557	7250	1.0
5703	3236	1.0
5703	1930	1.0
7241	8417	1.0
7241	573	1.0
7241	3781	1.0
2792	3696	1.0
4751	7706	1.0
889	4533	1.0
889	6102	1.0
1088	803	1.0
7242	2307	1.0
7913	5935	1.0
7913	7608	1.0
7243	10138	1.0
890	3380	1.0
890	7642	1.0
891	803	1.0
7244	5118	1.0
2319	8008	1.0
2319	3255	1.0
2319	3603	1.0
2319	10342	1.0
1737	3733	1.0
1737	4498	1.0
1737	6129	1.0
1737	2639	1.0
1737	6849	1.0
1737	4340	1.0
892	6571	1.0
7245	2187	1.0
7246	4942	1.0
7246	6239	1.0
8496	5329	1.0
8447	8136	1.0
8447	8518	1.0
8447	8104	1.0
8447	443	1.0
9415	8079	1.0
8497	7046	1.0
8497	7543	1.0
7408	8803	1.0
7408	9392	1.0
7408	543	1.0
5391	7804	1.0
895	1053	1.0
895	4536	1.0
9416	2409	1.0
896	886	1.0
896	3951	1.0
896	5521	1.0
7169	9283	1.0
502	9996	1.0
8499	3379	1.0
8499	9517	1.0
8500	8241	1.0
3910	4673	1.0
3910	3184	1.0
153	161	1.0
153	178	1.0
153	162	1.0
153	176	1.0
785	2097	1.0
785	4384	1.0
5635	3947	1.0
5635	4165	1.0
5635	6551	1.0
5635	5693	1.0
5635	3018	1.0
5635	9763	1.0
5635	3160	1.0
5635	6071	1.0
897	6828	1.0
897	7464	1.0
897	4575	1.0
897	6455	1.0
897	7568	1.0
897	4301	1.0
897	812	1.0
897	5695	1.0
897	3261	1.0
897	9068	1.0
897	2097	1.0
898	4931	1.0
898	6131	1.0
898	10018	1.0
898	1446	1.0
898	2719	1.0
898	6183	1.0
898	2039	1.0
898	7324	1.0
7248	4786	1.0
7248	9397	1.0
899	606	1.0
899	1930	1.0
899	653	1.0
899	6488	1.0
899	5190	1.0
5451	10371	1.0
5704	4045	1.0
5704	10371	1.0
5704	7070	1.0
5704	5144	1.0
5704	4952	1.0
900	4745	1.0
900	3657	1.0
900	2433	1.0
900	2393	1.0
8502	714	1.0
8502	6030	1.0
8502	3714	1.0
8502	2567	1.0
8502	3761	1.0
901	2563	1.0
901	4533	1.0
901	10073	1.0
901	10169	1.0
901	4307	1.0
5705	7159	1.0
3914	2338	1.0
3914	930	1.0
3914	5024	1.0
3914	5109	1.0
7249	368	1.0
9785	3236	1.0
9785	6051	1.0
9785	10454	1.0
4741	2152	1.0
10413	9911	1.0
8504	8543	1.0
9417	1579	1.0
5706	1656	1.0
5706	8342	1.0
5706	4616	1.0
5706	6458	1.0
9418	1341	1.0
9418	2898	1.0
9418	4227	1.0
1560	7393	1.0
9419	8887	1.0
3917	9823	1.0
1947	4577	1.0
1947	6289	1.0
1947	6364	1.0
1947	1354	1.0
1947	6280	1.0
1947	6532	1.0
5707	2145	1.0
5707	2781	1.0
3462	6649	1.0
3462	5526	1.0
3462	5153	1.0
9420	4599	1.0
9420	5305	1.0
9420	5727	1.0
9421	4533	1.0
8506	6845	1.0
8506	6412	1.0
8506	7199	1.0
8506	7323	1.0
8506	1553	1.0
8506	2969	1.0
5708	5153	1.0
5708	1089	1.0
5708	5082	1.0
5708	5667	1.0
5708	950	1.0
5708	570	1.0
7251	1864	1.0
7251	2307	1.0
5709	4384	1.0
10414	6530	1.0
8507	8551	1.0
8507	3945	1.0
8507	7921	1.0
3919	2103	1.0
7252	4445	1.0
8508	6156	1.0
8508	3785	1.0
9739	2623	1.0
9739	8128	1.0
904	2685	1.0
5711	7323	1.0
5713	4533	1.0
9422	4887	1.0
9422	7415	1.0
9422	6571	1.0
907	8129	1.0
907	4610	1.0
907	5605	1.0
907	10349	1.0
907	6659	1.0
907	8409	1.0
907	6336	1.0
907	4346	1.0
907	5949	1.0
907	8707	1.0
907	9244	1.0
907	7329	1.0
3920	10314	1.0
3920	6592	1.0
3920	8567	1.0
3920	6488	1.0
3920	4416	1.0
3920	6380	1.0
5714	7015	1.0
5714	1335	1.0
5714	6571	1.0
8509	4685	1.0
7253	1638	1.0
7253	1070	1.0
3605	9131	1.0
909	2642	1.0
909	2471	1.0
909	9587	1.0
909	6532	1.0
5717	4599	1.0
5717	2712	1.0
7254	7322	1.0
3921	3384	1.0
3921	3665	1.0
911	2748	1.0
7255	6747	1.0
7255	9606	1.0
912	5563	1.0
912	1674	1.0
912	3740	1.0
912	574	1.0
179	115	1.0
179	121	1.0
179	136	1.0
179	119	1.0
180	121	1.0
180	115	1.0
180	136	1.0
180	119	1.0
574	2939	1.0
574	5132	1.0
7256	2386	1.0
5303	3239	1.0
5303	8222	1.0
5303	1986	1.0
5718	5662	1.0
5718	5306	1.0
5718	1979	1.0
5718	9583	1.0
9423	2430	1.0
3512	2910	1.0
1692	1141	1.0
181	119	1.0
181	121	1.0
181	115	1.0
181	129	1.0
181	136	1.0
6701	10337	1.0
449	10148	1.0
182	119	1.0
182	115	1.0
182	121	1.0
182	129	1.0
9424	9655	1.0
9424	9006	1.0
9424	8933	1.0
183	119	1.0
183	115	1.0
183	129	1.0
9425	6820	1.0
3540	2555	1.0
3540	9167	1.0
8510	8079	1.0
916	1899	1.0
917	1358	1.0
917	10298	1.0
917	3708	1.0
917	4841	1.0
917	1749	1.0
917	4746	1.0
184	115	1.0
184	129	1.0
185	115	1.0
185	129	1.0
7259	9479	1.0
7259	8583	1.0
7259	3976	1.0
5720	6645	1.0
5720	2677	1.0
7260	7278	1.0
186	115	1.0
186	129	1.0
7261	8941	1.0
7261	3652	1.0
9427	9637	1.0
819	2131	1.0
187	129	1.0
918	881	1.0
918	2479	1.0
188	129	1.0
1111	4415	1.0
8451	4955	1.0
5721	3793	1.0
920	1824	1.0
6559	738	1.0
189	28	1.0
921	2641	1.0
921	4149	1.0
921	8329	1.0
3394	7568	1.0
3924	1126	1.0
3924	8128	1.0
3924	9328	1.0
3924	3615	1.0
3924	5414	1.0
8511	6951	1.0
3925	6892	1.0
922	7014	1.0
922	3306	1.0
922	3190	1.0
922	4639	1.0
922	6732	1.0
191	28	1.0
193	195	1.0
193	28	1.0
194	195	1.0
194	28	1.0
195	28	1.0
3928	1772	1.0
2324	3512	1.0
2324	10199	1.0
2324	1335	1.0
2324	3289	1.0
2324	7511	1.0
2324	6196	1.0
7264	8508	1.0
924	4782	1.0
924	971	1.0
924	3286	1.0
924	6371	1.0
924	2117	1.0
924	2579	1.0
924	3844	1.0
924	3101	1.0
924	4388	1.0
924	1314	1.0
924	5003	1.0
924	5312	1.0
924	655	1.0
924	4922	1.0
924	2949	1.0
924	1934	1.0
924	2960	1.0
924	4087	1.0
3929	1298	1.0
3929	5224	1.0
10545	6460	1.0
926	10138	1.0
926	2051	1.0
926	1178	1.0
926	8657	1.0
926	3881	1.0
926	9308	1.0
4469	4745	1.0
3930	4517	1.0
3930	3590	1.0
6670	532	1.0
4115	10199	1.0
4115	881	1.0
4115	8206	1.0
4115	5280	1.0
6159	2138	1.0
3931	4533	1.0
3931	2862	1.0
3931	5727	1.0
3931	2272	1.0
3931	3261	1.0
3931	5765	1.0
928	9472	1.0
820	3933	1.0
8513	5545	1.0
8513	8562	1.0
8513	3950	1.0
929	1439	1.0
929	2223	1.0
929	5847	1.0
929	10138	1.0
929	734	1.0
929	9584	1.0
929	8306	1.0
929	1935	1.0
929	3174	1.0
929	9302	1.0
929	2051	1.0
929	3119	1.0
929	1759	1.0
929	8378	1.0
9430	4526	1.0
9430	6303	1.0
9430	8531	1.0
9430	3665	1.0
7646	9414	1.0
4137	3971	1.0
4137	7196	1.0
4137	3086	1.0
4137	3764	1.0
3933	4015	1.0
3933	7015	1.0
3933	1935	1.0
3933	9052	1.0
3933	4102	1.0
3933	4815	1.0
3933	3493	1.0
3933	5071	1.0
3933	7428	1.0
7266	8617	1.0
10036	4042	1.0
10465	5727	1.0
930	3914	1.0
930	1753	1.0
5724	2511	1.0
5724	7673	1.0
5724	6937	1.0
931	2967	1.0
5143	5755	1.0
3829	7351	1.0
8213	3000	1.0
8213	2813	1.0
8213	10141	1.0
8213	5415	1.0
8213	5912	1.0
8213	8274	1.0
8213	7610	1.0
531	9401	1.0
7267	4533	1.0
5727	4166	1.0
5727	6469	1.0
5727	9671	1.0
5727	4136	1.0
5727	6523	1.0
5727	9416	1.0
5727	8639	1.0
5727	1361	1.0
5727	2185	1.0
5727	7881	1.0
5727	5789	1.0
5729	5866	1.0
474	508	1.0
5730	9338	1.0
5731	1474	1.0
9431	6931	1.0
933	944	1.0
7271	1499	1.0
7271	2821	1.0
4117	6063	1.0
936	623	1.0
936	5811	1.0
5733	3120	1.0
1199	7122	1.0
1199	2803	1.0
1199	3242	1.0
6225	3513	1.0
3938	3168	1.0
937	2837	1.0
937	958	1.0
3939	3195	1.0
9432	3641	1.0
4472	4722	1.0
4472	7070	1.0
7273	570	1.0
5735	4350	1.0
939	1667	1.0
939	1004	1.0
939	1003	1.0
207	2623	1.0
207	1567	1.0
207	9934	1.0
207	7640	1.0
3943	6566	1.0
3943	2767	1.0
3943	5250	1.0
3943	8555	1.0
3943	2904	1.0
3943	7136	1.0
3943	9836	1.0
3943	4897	1.0
940	3786	1.0
9433	878	1.0
8226	3499	1.0
3944	1853	1.0
3944	3896	1.0
3944	8222	1.0
3944	7124	1.0
3944	7298	1.0
3944	9175	1.0
3944	2074	1.0
3944	7201	1.0
3944	6725	1.0
3944	7454	1.0
3944	1725	1.0
3944	7109	1.0
3944	7277	1.0
7275	678	1.0
7275	4680	1.0
7275	3510	1.0
3945	2735	1.0
3945	8507	1.0
3945	7720	1.0
6905	8164	1.0
7411	5545	1.0
5736	10371	1.0
5736	6141	1.0
5736	1656	1.0
5736	8481	1.0
5736	4021	1.0
5736	1602	1.0
5736	4867	1.0
6451	8531	1.0
6451	6423	1.0
6451	1605	1.0
6451	7625	1.0
5737	3674	1.0
3946	5309	1.0
3946	857	1.0
941	738	1.0
941	6305	1.0
3947	5635	1.0
3947	4461	1.0
9911	7841	1.0
9911	2675	1.0
9761	10199	1.0
9761	8447	1.0
9761	738	1.0
9761	1005	1.0
9761	9647	1.0
9761	1848	1.0
9761	9824	1.0
9761	4383	1.0
8517	4698	1.0
6006	4104	1.0
9486	7936	1.0
8803	10100	1.0
8803	1803	1.0
8803	4533	1.0
823	1335	1.0
268	1848	1.0
4796	6455	1.0
4796	8570	1.0
943	5251	1.0
10422	10420	1.0
10422	10424	1.0
2808	2356	1.0
7276	833	1.0
8518	1571	1.0
8518	8447	1.0
8518	574	1.0
8518	1530	1.0
456	9825	1.0
7277	4533	1.0
7277	5164	1.0
7277	8765	1.0
7277	3944	1.0
7277	5037	1.0
7277	9504	1.0
8676	4362	1.0
716	2651	1.0
5934	7983	1.0
7278	10148	1.0
7278	3323	1.0
7278	6580	1.0
7278	7260	1.0
7278	10073	1.0
7278	7859	1.0
7278	2356	1.0
6102	6966	1.0
6102	7561	1.0
6102	7147	1.0
6102	3803	1.0
6102	4412	1.0
6102	6460	1.0
6102	3606	1.0
6102	2969	1.0
6102	4306	1.0
6102	2356	1.0
6102	2741	1.0
944	6649	1.0
944	7887	1.0
944	7001	1.0
944	933	1.0
944	9540	1.0
3953	8731	1.0
3953	4108	1.0
3953	6116	1.0
3953	9163	1.0
3953	3932	1.0
3953	4959	1.0
3953	9159	1.0
8634	4709	1.0
5740	7823	1.0
5740	7734	1.0
5740	5598	1.0
5740	5727	1.0
5740	7888	1.0
7279	515	1.0
7279	3998	1.0
7279	9275	1.0
7279	2851	1.0
7279	8013	1.0
7279	7449	1.0
7279	1273	1.0
7279	9102	1.0
7279	8993	1.0
7279	4227	1.0
7279	4292	1.0
7279	7425	1.0
4140	3049	1.0
5741	6742	1.0
5741	2631	1.0
5742	3665	1.0
9436	2769	1.0
9436	5938	1.0
10301	7629	1.0
10301	10301	1.0
7280	9176	1.0
5743	7601	1.0
8520	4572	1.0
8520	7371	1.0
8520	7802	1.0
8520	10206	1.0
8520	8450	1.0
8520	717	1.0
8520	3846	1.0
8520	9435	1.0
8520	8540	1.0
8520	5072	1.0
8520	6016	1.0
8520	4782	1.0
8520	4211	1.0
4408	3199	1.0
5745	5807	1.0
3397	9680	1.0
3397	8500	1.0
4143	5774	1.0
2172	5335	1.0
2172	5088	1.0
5287	5373	1.0
948	3884	1.0
948	1800	1.0
948	8195	1.0
7282	6223	1.0
9786	10532	1.0
8931	7446	1.0
8931	1070	1.0
8931	6591	1.0
8931	4367	1.0
3787	8663	1.0
3787	8923	1.0
3787	8855	1.0
8521	6892	1.0
1565	2628	1.0
1565	3365	1.0
3954	8397	1.0
5749	9606	1.0
5641	1340	1.0
5641	5415	1.0
7283	7301	1.0
7283	8889	1.0
6296	218	1.0
3226	1571	1.0
1399	1129	1.0
950	5708	1.0
950	3297	1.0
950	1209	1.0
950	2631	1.0
4144	3790	1.0
951	1449	1.0
951	9904	1.0
951	1535	1.0
4118	1722	1.0
4118	5407	1.0
4118	5954	1.0
4118	4174	1.0
4118	3665	1.0
3099	5185	1.0
7284	3665	1.0
7285	9573	1.0
7285	2358	1.0
7285	10070	1.0
7285	5727	1.0
7285	4037	1.0
7285	10351	1.0
451	1436	1.0
451	8476	1.0
451	1448	1.0
1404	2735	1.0
4747	6057	1.0
4747	1548	1.0
9787	2227	1.0
3957	4383	1.0
3959	3990	1.0
3959	5912	1.0
7286	8426	1.0
5750	4540	1.0
7287	2485	1.0
7287	8447	1.0
7287	1488	1.0
8523	7128	1.0
7288	8569	1.0
7288	1341	1.0
953	8162	1.0
953	3306	1.0
953	3534	1.0
953	871	1.0
5752	7568	1.0
9438	3993	1.0
7289	6141	1.0
7289	4111	1.0
7289	5198	1.0
7289	5936	1.0
10346	911	1.0
10346	1421	1.0
10346	7959	1.0
10346	5274	1.0
10346	1979	1.0
10346	796	1.0
10346	320	1.0
10346	6879	1.0
10346	4533	1.0
10346	8895	1.0
10346	9388	1.0
10346	2395	1.0
10346	1168	1.0
10346	6850	1.0
10346	5298	1.0
3961	5957	1.0
19	9894	1.0
5710	7780	1.0
8092	8333	1.0
4545	3058	1.0
9260	1663	1.0
3962	4658	1.0
3962	4306	1.0
3962	728	1.0
3962	2142	1.0
9439	485	1.0
7290	7171	1.0
7290	5912	1.0
3964	2999	1.0
3964	7328	1.0
956	9332	1.0
5753	6423	1.0
5753	3897	1.0
3965	4897	1.0
9440	9286	1.0
9441	1481	1.0
9441	952	1.0
9441	8128	1.0
3966	7143	1.0
3967	653	1.0
958	937	1.0
959	9625	1.0
959	7706	1.0
959	2356	1.0
7292	3559	1.0
7292	811	1.0
7292	4045	1.0
7292	6957	1.0
7292	2616	1.0
8527	2656	1.0
3969	8793	1.0
3969	734	1.0
3969	5307	1.0
5153	7687	1.0
5153	2199	1.0
5153	3462	1.0
5153	4483	1.0
5754	5138	1.0
7294	7534	1.0
7294	2155	1.0
7294	575	1.0
7294	2262	1.0
960	5662	1.0
960	1895	1.0
2834	8079	1.0
5755	9028	1.0
5755	4645	1.0
5755	8423	1.0
5755	1414	1.0
5755	5164	1.0
5755	2410	1.0
5755	2988	1.0
5755	5043	1.0
5755	6711	1.0
5755	6322	1.0
5755	2687	1.0
5755	8937	1.0
5755	4928	1.0
5755	6268	1.0
5755	5143	1.0
5755	3665	1.0
5755	5124	1.0
5755	4264	1.0
5755	2057	1.0
5755	6601	1.0
5755	8407	1.0
267	3190	1.0
267	8382	1.0
10190	9622	1.0
6163	1354	1.0
6163	1575	1.0
6163	4157	1.0
8529	2180	1.0
7295	6169	1.0
7295	5593	1.0
7295	2396	1.0
10085	1632	1.0
20	188	1.0
